Var1,Var2,Corr,Target,Variables,Correlation,abs(Correlation)
TEMPHOMEAC,USECENAC,0.8633989551795201,KWH,USECENAC,0.45814798408956986,0.45814798408956986
TEMPGONEAC,USECENAC,0.8565532706348764,KWH,USECENAC,0.45814798408956986,0.45814798408956986
TEMPNITEAC,USECENAC,0.8616266604216295,KWH,USECENAC,0.45814798408956986,0.45814798408956986
NUMCFAN,USECENAC,0.33636706512587694,KWH,USECENAC,0.45814798408956986,0.45814798408956986
USECFAN,USECENAC,0.2701721929606826,KWH,USECENAC,0.45814798408956986,0.45814798408956986
SWIMPOOL,USECENAC,0.20816819350008994,KWH,USECENAC,0.45814798408956986,0.45814798408956986
NOUTLGTNT,USECENAC,0.20325697579695154,KWH,USECENAC,0.45814798408956986,0.45814798408956986
WINDOWS,USECENAC,0.10902097841811227,KWH,USECENAC,0.45814798408956986,0.45814798408956986
USENG,USECENAC,-0.07595225752857716,KWH,USECENAC,0.45814798408956986,0.45814798408956986
ELWARM,USECENAC,0.15682023379028773,KWH,USECENAC,0.45814798408956986,0.45814798408956986
ELWATER,USECENAC,0.14216056773876146,KWH,USECENAC,0.45814798408956986,0.45814798408956986
UGWATER,USECENAC,-0.06412061388175118,KWH,USECENAC,0.45814798408956986,0.45814798408956986
PELHEAT,USECENAC,0.14534824194947915,KWH,USECENAC,0.45814798408956986,0.45814798408956986
PELHOTWA,USECENAC,0.13644743968255926,KWH,USECENAC,0.45814798408956986,0.45814798408956986
PELAC,USECENAC,0.8713589953230992,KWH,USECENAC,0.45814798408956986,0.45814798408956986
PGASHTWA,USECENAC,-0.09314846416630011,KWH,USECENAC,0.45814798408956986,0.45814798408956986
NHSLDMEM,USECENAC,0.04862937030696389,KWH,USECENAC,0.45814798408956986,0.45814798408956986
HUPROJ,USECENAC,-0.2216457412173244,KWH,USECENAC,0.45814798408956986,0.45814798408956986
TOTSQFT,USECENAC,0.24311206893782233,KWH,USECENAC,0.45814798408956986,0.45814798408956986
TOTSQFT_EN,USECENAC,0.22306270042891838,KWH,USECENAC,0.45814798408956986,0.45814798408956986
TOTHSQFT,USECENAC,0.31353535902836066,KWH,USECENAC,0.45814798408956986,0.45814798408956986
TOTCSQFT,USECENAC,0.7389194604419896,KWH,USECENAC,0.45814798408956986,0.45814798408956986
KWH,USECENAC,0.45814798408956986,KWH,USECENAC,0.45814798408956986,0.45814798408956986
TOTALDOL,USECENAC,0.18779296771580917,KWH,USECENAC,0.45814798408956986,0.45814798408956986
KAVALNG,USECENAC,-0.12847954552981702,KWH,USECENAC,0.45814798408956986,0.45814798408956986
PERIODNG,USECENAC,-0.1231880738500896,KWH,USECENAC,0.45814798408956986,0.45814798408956986
SCALENG,USECENAC,-0.12271907799977244,KWH,USECENAC,0.45814798408956986,0.45814798408956986
OA_LAT,USECENAC,0.36135301456003405,KWH,USECENAC,0.45814798408956986,0.45814798408956986
TYPEHUQ,THERMAINAC,-0.1534400751730274,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
CDD30YR,THERMAINAC,0.41359935683920074,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
KOWNRENT,THERMAINAC,-0.21983788691874057,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
NUMFLRS,THERMAINAC,-0.11112603740666947,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
NUMAPTS,THERMAINAC,-0.10785044847800444,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
STUDIO,THERMAINAC,-0.19502537109913923,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
NAPTFLRS,THERMAINAC,-0.19045143344072163,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
STORIES,THERMAINAC,0.135956480300114,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
BEDROOMS,THERMAINAC,0.22940403940782164,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
NCOMBATH,THERMAINAC,0.3516743333950408,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
OTHROOMS,THERMAINAC,0.2033936851547716,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TOTROOMS,THERMAINAC,0.24100606200136934,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
PRKGPLC1,THERMAINAC,0.29116924345637557,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
OUTGRILL,THERMAINAC,0.13630964686267472,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
ICE,THERMAINAC,0.2457426522891711,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
SIZFREEZ,THERMAINAC,0.11383208823408045,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
DWASHUSE,THERMAINAC,0.30441006448225916,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
CWASHER,THERMAINAC,0.27350308193191786,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TOPFRONT,THERMAINAC,0.2404327307004205,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
WASHLOAD,THERMAINAC,0.21997307505602637,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
RNSETEMP,THERMAINAC,0.22651816735974606,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
DRYER,THERMAINAC,0.30786049246247255,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
DRYRFUEL,THERMAINAC,0.2646365780053133,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TVCOLOR,THERMAINAC,0.19423506093822793,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TVSIZE3,THERMAINAC,0.16475096093426034,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TVTYPE3,THERMAINAC,0.172074735336442,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
CABLESAT3,THERMAINAC,0.17418943244024404,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
DIGITSTB3,THERMAINAC,0.16384641512397183,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
PLAYSTA3,THERMAINAC,0.16868662535790652,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
COMBOVCRDVD3,THERMAINAC,0.1699459256405706,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
VCR3,THERMAINAC,0.168085413674775,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
DVD3,THERMAINAC,0.1637612584624678,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TVAUDIOSYS3,THERMAINAC,0.1704191274421856,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
OTHERSTB3,THERMAINAC,0.16925207525257194,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TVONWD3,THERMAINAC,0.15026410063444903,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TVONWE3,THERMAINAC,0.15408141961922237,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
WELLPUMP,THERMAINAC,0.1473868815590713,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
FUELHEAT,THERMAINAC,0.09364656525311682,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
HEATROOM,THERMAINAC,0.29631848537506955,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
FUELH2O,THERMAINAC,0.0749130584559978,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
WHEATOTH,THERMAINAC,-0.24752258711003347,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
CENACHP,THERMAINAC,0.9277157046202185,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
ACOTHERS,THERMAINAC,0.9770542312241037,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
MAINTAC,THERMAINAC,0.8899455452491667,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
AGECENAC,THERMAINAC,0.8641070273613565,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
ACROOMS,THERMAINAC,0.8676669005836313,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
USECENAC,THERMAINAC,0.8795942542400547,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
THERMAINAC,THERMAINAC,1.0,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
PROTHERMAC,THERMAINAC,0.898417301621581,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TEMPHOMEAC,THERMAINAC,0.6632520680918649,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TEMPGONEAC,THERMAINAC,0.6613703720809767,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TEMPNITEAC,THERMAINAC,0.6630667437607484,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
NUMCFAN,THERMAINAC,0.3127694468556141,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
USECFAN,THERMAINAC,0.2371883638993675,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
SWIMPOOL,THERMAINAC,0.2105495097696084,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
NOUTLGTNT,THERMAINAC,0.19802484123385022,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
WINDOWS,THERMAINAC,0.10852100622805248,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
USENG,THERMAINAC,-0.051585835786244635,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
ELWARM,THERMAINAC,0.14298978827287445,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
ELWATER,THERMAINAC,0.11738329838231411,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
UGWATER,THERMAINAC,-0.034958104814547926,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
PELHEAT,THERMAINAC,0.13082782885327737,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
PELHOTWA,THERMAINAC,0.11165381562350324,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
PELAC,THERMAINAC,0.9734991842466363,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
PGASHTWA,THERMAINAC,-0.06909643478789311,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
NHSLDMEM,THERMAINAC,0.03758353380139227,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
HUPROJ,THERMAINAC,-0.2231420793931187,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TOTSQFT,THERMAINAC,0.25713523600947147,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TOTSQFT_EN,THERMAINAC,0.23588400500373777,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TOTHSQFT,THERMAINAC,0.3194271602330524,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TOTCSQFT,THERMAINAC,0.7951714057975322,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
KWH,THERMAINAC,0.4017799796434648,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TOTALDOL,THERMAINAC,0.14913569719885542,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
KAVALNG,THERMAINAC,-0.11338190508333373,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
PERIODNG,THERMAINAC,-0.10758999579422755,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
SCALENG,THERMAINAC,-0.10734907922208183,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
OA_LAT,THERMAINAC,0.290244924014498,KWH,THERMAINAC,0.4017799796434648,0.4017799796434648
TYPEHUQ,PROTHERMAC,-0.18081272285692843,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
CDD30YR,PROTHERMAC,0.33659701658476393,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
KOWNRENT,PROTHERMAC,-0.2562167317338239,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
NUMFLRS,PROTHERMAC,-0.1455877339246309,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
NUMAPTS,PROTHERMAC,-0.14339013939402107,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
STUDIO,PROTHERMAC,-0.22792915696169785,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
NAPTFLRS,PROTHERMAC,-0.22408579782547497,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
STORIES,PROTHERMAC,0.19014846244258934,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
BEDROOMS,PROTHERMAC,0.2772978672657792,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
NCOMBATH,PROTHERMAC,0.37939977617049164,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
OTHROOMS,PROTHERMAC,0.24199271205507508,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TOTROOMS,PROTHERMAC,0.2903577819825254,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
PRKGPLC1,PROTHERMAC,0.3428065330230993,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
OUTGRILL,PROTHERMAC,0.18054395554346875,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
ICE,PROTHERMAC,0.2786133904056554,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
SIZFREEZ,PROTHERMAC,0.11677851654554273,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
DWASHUSE,PROTHERMAC,0.32707114399588394,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
CWASHER,PROTHERMAC,0.27906863651656133,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TOPFRONT,PROTHERMAC,0.27093707997174976,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
WASHLOAD,PROTHERMAC,0.23319122468968229,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
RNSETEMP,PROTHERMAC,0.23052925469451024,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
DRYER,PROTHERMAC,0.31073452621155234,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
DRYRFUEL,PROTHERMAC,0.2361921330110212,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TVCOLOR,PROTHERMAC,0.22138016570156305,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TVSIZE3,PROTHERMAC,0.19155839665226934,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TVTYPE3,PROTHERMAC,0.20118329528919957,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
CABLESAT3,PROTHERMAC,0.19885420585174973,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
DIGITSTB3,PROTHERMAC,0.18780970638654249,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
PLAYSTA3,PROTHERMAC,0.1925293400616751,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
COMBOVCRDVD3,PROTHERMAC,0.19347740551100337,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
VCR3,PROTHERMAC,0.19116081484432604,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
DVD3,PROTHERMAC,0.18945353587158584,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TVAUDIOSYS3,PROTHERMAC,0.1944933116568898,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
OTHERSTB3,PROTHERMAC,0.19247561161798277,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TVONWD3,PROTHERMAC,0.1705000168586749,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TVONWE3,PROTHERMAC,0.174497683200362,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
WELLPUMP,PROTHERMAC,0.17213240080134523,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
FUELHEAT,PROTHERMAC,0.03410603566087001,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
HEATROOM,PROTHERMAC,0.33136573013676385,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
FUELH2O,PROTHERMAC,0.006583689731929329,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
WHEATOTH,PROTHERMAC,-0.24034147985109122,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
CENACHP,PROTHERMAC,0.820179982384291,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
ACOTHERS,PROTHERMAC,0.8630660201928716,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
MAINTAC,PROTHERMAC,0.7965151307048365,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
AGECENAC,PROTHERMAC,0.7458867797493522,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
ACROOMS,PROTHERMAC,0.8154098497915769,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
USECENAC,PROTHERMAC,0.7719188471939019,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
THERMAINAC,PROTHERMAC,0.898417301621581,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
PROTHERMAC,PROTHERMAC,1.0,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TEMPHOMEAC,PROTHERMAC,0.5838209150701248,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TEMPGONEAC,PROTHERMAC,0.5836400004854055,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TEMPNITEAC,PROTHERMAC,0.5819290181312536,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
NUMCFAN,PROTHERMAC,0.3160047878621688,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
USECFAN,PROTHERMAC,0.22567449574684498,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
SWIMPOOL,PROTHERMAC,0.25803694273240996,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
NOUTLGTNT,PROTHERMAC,0.23653397491792355,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
WINDOWS,PROTHERMAC,0.1611070017131244,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
USENG,PROTHERMAC,0.01494713226975509,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
ELWARM,PROTHERMAC,0.09057870562108851,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
ELWATER,PROTHERMAC,0.04466534480490702,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
UGWATER,PROTHERMAC,0.025648977541927277,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
PELHEAT,PROTHERMAC,0.07819794518837395,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
PELHOTWA,PROTHERMAC,0.03908325904269436,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
PELAC,PROTHERMAC,0.8576446989659242,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
PGASHTWA,PROTHERMAC,-0.013223846564703282,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
NHSLDMEM,PROTHERMAC,0.07592479838893017,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
HUPROJ,PROTHERMAC,-0.258738862554863,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TOTSQFT,PROTHERMAC,0.31374418032701423,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TOTSQFT_EN,PROTHERMAC,0.28839050972039043,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TOTHSQFT,PROTHERMAC,0.35568598580599264,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TOTCSQFT,PROTHERMAC,0.7576385652946259,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
KWH,PROTHERMAC,0.3698923973272348,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TOTALDOL,PROTHERMAC,0.1833455248805811,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
KAVALNG,PROTHERMAC,-0.05723562351210275,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
PERIODNG,PROTHERMAC,-0.0509946747581778,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
SCALENG,PROTHERMAC,-0.051125092212470295,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
OA_LAT,PROTHERMAC,0.2049835368274712,KWH,PROTHERMAC,0.3698923973272348,0.3698923973272348
TYPEHUQ,TEMPHOMEAC,-0.16284306491749612,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
CDD30YR,TEMPHOMEAC,0.45461596381037767,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
KOWNRENT,TEMPHOMEAC,-0.20019438948813112,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
NUMFLRS,TEMPHOMEAC,-0.116742796722405,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
NUMAPTS,TEMPHOMEAC,-0.11517841131771006,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
STUDIO,TEMPHOMEAC,-0.17820080322961862,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
NAPTFLRS,TEMPHOMEAC,-0.17532327391275773,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
STORIES,TEMPHOMEAC,0.09743473688797263,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
BEDROOMS,TEMPHOMEAC,0.2004678735501611,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
NCOMBATH,TEMPHOMEAC,0.31616072725540817,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
OTHROOMS,TEMPHOMEAC,0.17661846102280349,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
TOTROOMS,TEMPHOMEAC,0.20835122287681992,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
PRKGPLC1,TEMPHOMEAC,0.25528401192012057,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
OUTGRILL,TEMPHOMEAC,0.12054927342568096,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
ICE,TEMPHOMEAC,0.2324205231525001,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
SIZFREEZ,TEMPHOMEAC,0.10842374089923072,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
DWASHUSE,TEMPHOMEAC,0.26759040553637736,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
CWASHER,TEMPHOMEAC,0.2248264514043735,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
TOPFRONT,TEMPHOMEAC,0.19444366661694962,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
WASHLOAD,TEMPHOMEAC,0.2141232713552588,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
RNSETEMP,TEMPHOMEAC,0.20245019225371672,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
DRYER,TEMPHOMEAC,0.24622670485529585,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
DRYRFUEL,TEMPHOMEAC,0.24684159459084623,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
TVCOLOR,TEMPHOMEAC,0.1704264476425913,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
TVSIZE3,TEMPHOMEAC,0.14123602271221644,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
TVTYPE3,TEMPHOMEAC,0.14515255958904563,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
CABLESAT3,TEMPHOMEAC,0.15062089824814975,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
DIGITSTB3,TEMPHOMEAC,0.13845339814163346,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
PLAYSTA3,TEMPHOMEAC,0.14712285205006703,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
COMBOVCRDVD3,TEMPHOMEAC,0.14683250647014245,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
VCR3,TEMPHOMEAC,0.14386352953160825,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
DVD3,TEMPHOMEAC,0.13903547067874886,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
TVAUDIOSYS3,TEMPHOMEAC,0.14685159182811244,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
OTHERSTB3,TEMPHOMEAC,0.14357508096801408,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
TVONWD3,TEMPHOMEAC,0.1331830220706335,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
TVONWE3,TEMPHOMEAC,0.1334716762477586,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
WELLPUMP,TEMPHOMEAC,0.13866317712570547,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
FUELHEAT,TEMPHOMEAC,0.1143615715985893,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
HEATROOM,TEMPHOMEAC,0.25439714097124744,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
FUELH2O,TEMPHOMEAC,0.10968705949281057,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
WHEATOTH,TEMPHOMEAC,-0.1859770158189313,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
CENACHP,TEMPHOMEAC,0.6487204704976032,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
ACOTHERS,TEMPHOMEAC,0.6531359579102661,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
MAINTAC,TEMPHOMEAC,0.6318234987886995,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
AGECENAC,TEMPHOMEAC,0.5713522664056199,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
ACROOMS,TEMPHOMEAC,0.6285270502727366,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
USECENAC,TEMPHOMEAC,0.8633989551795201,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
THERMAINAC,TEMPHOMEAC,0.6632520680918649,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
PROTHERMAC,TEMPHOMEAC,0.5838209150701248,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
TEMPHOMEAC,TEMPHOMEAC,1.0,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
TEMPGONEAC,TEMPHOMEAC,0.9731118839468992,KWH,TEMPHOMEAC,0.42163082916554206,0.42163082916554206
